reviewText,AspectTerm,Sentiment
"great location Location is great , near corner of Orchard and Scotts .",location general,positive
"Club lounge is nice , although no hot offering at breakfast , which although ok for my wife , expect a hot offering at Grand Hyatt Grand Clubs ( best is in HK )  .",facilities general,positive
"Club lounge is nice , although no hot offering at breakfast , which although ok for my wife , expect a hot offering at Grand Hyatt Grand Clubs ( best is in HK )  .",food_drinks quality,positive
Stayed in a junior suite with wife and two kids ( combo business and holiday )  .,hotel general,positive
"Great room , plenty of space , although bed is very firm ( westin heavenly beds are clearly superior )  .",rooms general,positive
"Great room , plenty of space , although bed is very firm ( westin heavenly beds are clearly superior )  .",rooms design_features,positive
"Great room , plenty of space , although bed is very firm ( westin heavenly beds are clearly superior )  .",room_amenities design_features,negative
Left after 1 night I lasted one night -,hotel general,negative
"the room was tiny , barely lit , musty and just unbearable .",rooms design_features,negative
Traveling on a student budget I didn ' t want to splurge too much and thought Mango would be decent -,hotel prices,negative
I ended up at the Green Isle inn next door which was MUCH better and only a few bucks cheaper,hotel general,positive
I ended up at the Green Isle inn next door which was MUCH better and only a few bucks cheaper,hotel prices,positive
">What an amazing place From the moment we pulled up , we received excellent service .",service general,positive
">What an amazing place From the moment we pulled up , we received excellent service .",hotel general,positive
Upon check in we were greeted with a moist towell and some pineapple juice .,service general,positive
Conceirge was very helpful with directions and information .,service general,positive
Very comfortable beds and excellent room .,rooms general,positive
Very comfortable beds and excellent room .,rooms comfort,positive
Fantastic Value,hotel prices,positive
"After reading reviews on the Moore , my wife an I chose to stay here based on price and location .",hotel prices,positive
Two blocks from Pike Place for less than $ 70 before taxes is tough to beat .,hotel prices,positive
A clean room with a partial view of the sound adds to the value .,rooms cleanliness,positive
great location but thats about it .,location general,positive
The location is fantastic and the rooms are well laid out very well serviced etc .,location general,positive
The location is fantastic and the rooms are well laid out very well serviced etc .,rooms quality,positive
"I would not reccomend this hotel because of the snooty attitute of quite a few of the staff which made it very uncomfortable , it was not a hotel to relax in just one to be seen in if you were of a certain age and dressed in a certain manner .",service general,negative
"I would not reccomend this hotel because of the snooty attitute of quite a few of the staff which made it very uncomfortable , it was not a hotel to relax in just one to be seen in if you were of a certain age and dressed in a certain manner .",hotel comfort,negative
Don ' t believe anything you read or half of what your hear We recently came back from this resort .,hotel general,negative
"The food is mediocure at best , 11 restaurants , only three or four open each night , beach chairs moldy and streached out , dirty beach , mildewed rooms , worn fabrics and furniture in rooms , mini bar not stocked or cold , disagreeable staff , bad service and bugs in the rooms .",food_drinks quality,neutral
