reviewText,AspectTerm,Sentiment
"I use it for school, its quick and has everything I need on it.",LAPTOP-OPERATION_PERFORMANCE,positive
ive had this for a while now (over 6 months) and it has come in handy.  to me it seems like it charges my phone really slow.  also it seems like it dosnt hold its own charge for too long.  maybe a couple of days decreasing its charge even when youre not using it.  im sure there are better options out there by this time. it also seems really bulky.,No Aspect,neutral
Mussles and calamari were superb Saturday evening.,FOOD-QUALITY,positive
I go and eat out at many different restaurants and this is one place you have go and try.,RESTAURANT-GENERAL,positive
"Really nothing special about this one.  Charges a bit slower that the $30 charger you would buy from apple, but still works and gets the job done.",charger,neutral
"The waffles and pancakes are still amazing with the All Natural , and I still get requests all the time from my kids for "" Daddy ' s Waffles "" and "" Daddy ' s Pancakes "" .",food general,positive
"I am happy to be getting "" greens "" in an easy way .",food general,positive
It was pretty inexpensive too.,RESTAURANT-PRICES,positive
"A very nice hotel , attentive staff - but expensive drinks .",service general,positive
I ' ve never given a poor review before but these olives are so awful,food general,negative
"The standard room is not so big , but if you store your clothes in the closet and put your suitcases under the bed , you really feel like home !  !",rooms design_features,negative
Slightly on the pricey side but worth it!,RESTAURANT-PRICES,negative
The first thing I can say for positive is that the laptop is very light- makes it really portable..this with a relatively clear screen is a bonus.,LAPTOP-PORTABILITY,positive
Great quality and very plentiful .,food quality,positive
The camera this goes with gave out grainy photos. Not as good as I would have liked them to be.,No Aspect,neutral
They ' re available for a short time so be sure to pick them up during Christmastime .,amazon availability,negative
Great value .,hotel prices,positive
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",FOOD-STYLE_OPTIONS,negative
"We stayed in a standard room , very clean and lovely .",rooms quality,neutral
Well positioned hotel ( Prudential stop on the subway ) - not a lot to recommend it from a character point of view but has excellent facilities - especially the beds that are enormous .,room_amenities quality,positive
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,FOOD-STYLE_OPTIONS,negative
"Be warned, this drive has a USB cable that has two males, to get full speed you need to plug both USB males into your computer. Otherwise It's balancing power and data transfers which substantially slows the drive down. Not a big deal unless you're on a laptop with 2 usb ports like me. :-(",usb ports,neutral
I replaced stock drive with WD Black 7K drive and is still quite slow.,LAPTOP-OPERATION_PERFORMANCE,negative
"My room on the third floor was enormous , with separate well stocked kitchen and eating nook , living area with large couch , and recessed king sized bed , all very elegant and comfortable .",rooms general,positive
It's definately not a place to go if you want to impress someone.,RESTAURANT-MISCELLANEOUS,negative
"When I arrived to the hotel , 2 hours later , they told me that they had no free rooms since the day before .",rooms general,negative
A good value on a quality product.,LAPTOP-QUALITY,positive
"Ships without a memory card. This is not acceptable.I had ordered one, via Amazon, from another vendor,but it did not show up in time. So, we have a very hightech brick, incapable of taking pictures on Christmas.The small cost of including even a minimal memory cardwould vastly outweigh the inconvenience.",No Aspect,neutral
"It is ok but nothing special; the quality is not so great.They cannot make the software to work fine, just ok.They made a simple thing more compliacted.I wish someone makes a REALLY good touchpad mouse-one-day.",No Aspect,neutral
Picture quality is not that great: over exposed sometimesCharging is a pain as you have to remove the battery ans stick it into a charger every timeWon't be returning it but would probably not buy it again if I had to do it all over again,battery,neutral
The salesman talked us into this computer away from another we were looking at and we have had nothing but problems with software problems and just not happy with it.,LAPTOP-GENERAL,negative
"Perfect for going to plays , taking the subway , and finding good resturants close by .",location general,positive
These giant gummy bears are horrendous !,food general,negative
This hotel does not match the pictures shown on the hotel website .,hotel miscellaneous,negative
We will be back.,RESTAURANT-GENERAL,positive
"Overclocks well and gives pretty decent framerates. This chip is personally not too impressive in my opinion and you're better off getting a more expensive FX chip or just going all the way intel to get good frames. That being said, this is still a great budget chip contender for many.",No Aspect,neutral
"Very disappointed in these cookies - I was hoping for a something great and ended up with extremely dry cookies , some were already broke on arrival and others broke by just opening the individual bags .",food general,negative
D) was under $300 with shipping.,LAPTOP-PRICE,positive
"Service is excellent , beds are extremely comfortable , and rooms are well decorated and clean .",rooms design_features,positive
"Despite being big, the rolls were not good and the sashimi was lacking in freshness.",FOOD-STYLE_OPTIONS,neutral
Tastes great .,food quality,positive
"*IF YOU ARE LOOKING FOR A GOOD LAPTOP, THIS IS NOT IT!",LAPTOP-GENERAL,negative
The life of the battery is similar to the life of my 8-10 year old batteries I intended to replace.  Disappointing.,No Aspect,neutral
These chocolates make a wonderful gift .,food general,positive
This is a very good mouse. Its design reduces a great deal of stress on the joints and wrist. The only issue that I do have is that this mouse is not FULLY compatible with MAC computers.,No Aspect,neutral
"The hotel was well - managed and charming with a clean , soft - modern feel .",hotel general,positive
