reviewText,AspectTerm,Sentiment
Just wish there were more USB ports.,LAPTOP-DESIGN_FEATURES,negative
"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY.",LAPTOP-GENERAL,positive
"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY.",LAPTOP-PRICE,positive
"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY.",LAPTOP-QUALITY,positive
"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT.",LAPTOP-DESIGN_FEATURES,positive
"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT.",LAPTOP-USABILITY,positive
"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT.",LAPTOP-GENERAL,positive
It's so damn good I bought 2 :D,LAPTOP-GENERAL,positive
"If you're the type of person that just likes to browse the Internet and enjoy media and do light work with Microsoft office, this is the laptop for you.",LAPTOP-MISCELLANEOUS,positive
Don't expect it to be a champion performer so if you want to play games or whatever this is not the computer for you.,LAPTOP-OPERATION_PERFORMANCE,neutral
Don't expect it to be a champion performer so if you want to play games or whatever this is not the computer for you.,LAPTOP-MISCELLANEOUS,negative
It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.,LAPTOP-DESIGN_FEATURES,positive
It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.,LAPTOP-PORTABILITY,positive
I would recommend this to anyone who doesn't need much out of a computer.,LAPTOP-MISCELLANEOUS,positive
I am very happy with this computer.,LAPTOP-GENERAL,positive
"It is exactly what I expected, and the price is excellent!",LAPTOP-GENERAL,positive
"It is exactly what I expected, and the price is excellent!",LAPTOP-PRICE,positive
"You are getting what you pay for and in my opinion, it is worth more.",LAPTOP-GENERAL,positive
"You are getting what you pay for and in my opinion, it is worth more.",LAPTOP-PRICE,positive
Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.,LAPTOP-OPERATION_PERFORMANCE,positive
Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.,LAPTOP-GENERAL,positive
Its a very basic laptop.,LAPTOP-MISCELLANEOUS,neutral
"I thought it would have a CD-rom drive, but there isnt one.",LAPTOP-DESIGN_FEATURES,negative
Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.,LAPTOP-DESIGN_FEATURES,negative
Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.,LAPTOP-CONNECTIVITY,negative
But for the price its good.,LAPTOP-GENERAL,positive
But for the price its good.,LAPTOP-PRICE,neutral
Other than the slow CPU it works great for everyday use.,CPU-OPERATION_PERFORMANCE,negative
Other than the slow CPU it works great for everyday use.,LAPTOP-MISCELLANEOUS,positive
Heavy gaming is definitely not it's strong point.,LAPTOP-MISCELLANEOUS,negative
The cover is a soft rubber texture without the friction.,LAPTOP-QUALITY,positive
Slick design and looks great.,LAPTOP-DESIGN_FEATURES,positive
"The machine is easy to use, has the power it needs for personal use and some light professional work.",LAPTOP-USABILITY,positive
"The machine is easy to use, has the power it needs for personal use and some light professional work.",LAPTOP-MISCELLANEOUS,positive
"It could be lighter, but couldn't everything.",LAPTOP-DESIGN_FEATURES,neutral
The battery seems adequate for most uses ~ 4.5 hour use/charge.,BATTERY-OPERATION_PERFORMANCE,positive
Screen is clear and bright.,DISPLAY-QUALITY,positive
Glad it has the DVD drive.,LAPTOP-DESIGN_FEATURES,positive
Perfectly adequate.,LAPTOP-GENERAL,positive
Great PC.,LAPTOP-GENERAL,positive
"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality).",LAPTOP-OPERATION_PERFORMANCE,positive
"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality).",MEMORY-DESIGN_FEATURES,positive
"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality).",LAPTOP-MISCELLANEOUS,positive
Great sound quality too.,MULTIMEDIA_DEVICES-QUALITY,positive
Nice laptop.,LAPTOP-GENERAL,positive
"I use it for school, its quick and has everything I need on it.",LAPTOP-OPERATION_PERFORMANCE,positive
"I use it for school, its quick and has everything I need on it.",LAPTOP-GENERAL,positive
Good battery life as well.,BATTERY-OPERATION_PERFORMANCE,positive
Wifi card not working right out of the box.,LAPTOP-CONNECTIVITY,negative
Wifi card not working right out of the box.,HARDWARE-QUALITY,negative
Wifi card not working right out of the box.,HARDWARE-OPERATION_PERFORMANCE,negative
Dealing with HP support is a ridiculous and painful experience.,SUPPORT-QUALITY,negative
"I have spent more than 2.5 hours on the phone with them (over 4 different calls), only to get no where.",SUPPORT-QUALITY,negative
"Now I'm looking into the return process, which I'm sure will just be loads of fun, if my prior experience is any indication.",SUPPORT-QUALITY,negative
"Seriously, save yourself the hassle and purchase from a different company.",COMPANY-GENERAL,negative
"Used to love HP products, but this has soured me on the whole company.",LAPTOP-GENERAL,negative
"Used to love HP products, but this has soured me on the whole company.",COMPANY-GENERAL,negative
By far the best laptop I've ever had.,LAPTOP-GENERAL,positive
"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.",LAPTOP-OPERATION_PERFORMANCE,positive
"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.",DISPLAY-QUALITY,positive
"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.",BATTERY-OPERATION_PERFORMANCE,positive
"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.",LAPTOP-DESIGN_FEATURES,neutral
"My only concern is that since the battery is not external, I will not be able to change it out once it starts not to hold a good charge over a length of time.",LAPTOP-DESIGN_FEATURES,negative
I wonder if thats just Apples way of saying its time to get the newest and greatest laptop 3-4 years from now lol.,COMPANY-GENERAL,neutral
The product is average and works well.,LAPTOP-GENERAL,neutral
The product is average and works well.,LAPTOP-OPERATION_PERFORMANCE,positive
Works at a decent speed.,LAPTOP-OPERATION_PERFORMANCE,neutral
The mouse pad however is very loud which is why i gave it four stars.,MOUSE-QUALITY,negative
I had a great experience purchasing my Dell Inspiron i3531-1200BK 15.6-Inch Laptop.,LAPTOP-GENERAL,positive
"My laptop was easy to set-up, and I've had no problems to date.",LAPTOP-USABILITY,positive
"My laptop was easy to set-up, and I've had no problems to date.",LAPTOP-GENERAL,positive
Did not disappoint me at all.,LAPTOP-GENERAL,positive
Lenovo is the best laptop.,LAPTOP-GENERAL,positive
Built in mike is really poor and unusable for Skype or any other purpose.,MULTIMEDIA_DEVICES-QUALITY,negative
Built in mike is really poor and unusable for Skype or any other purpose.,MULTIMEDIA_DEVICES-USABILITY,negative
And the only microphone input is for a combo Mike/Speaker plug.,LAPTOP-DESIGN_FEATURES,negative
So to communicate I need to wear ear plugs or a headset with a built-in mike.,LAPTOP-USABILITY,negative
That's a nuisance for family Skype calls...only one can speak at a time.,LAPTOP-USABILITY,negative
"We haven't used it enough or had it long enough to give it 5 stars, but so far it has been a very good laptop.",LAPTOP-GENERAL,positive
Several other reviewers made comments on the keyboard and now I can understand why --- this keyboard is the nicest to use of any laptop we've ever owned.,KEYBOARD-USABILITY,positive
"I'm a life-long desktop computer user, and the keyboard on this laptop is as close to a ""normal"" keyboard as I've ever seen.",KEYBOARD-GENERAL,positive
We like this new laptop -- a lot!,LAPTOP-GENERAL,positive
Very good performer for the price.,LAPTOP-OPERATION_PERFORMANCE,positive
Very good performer for the price.,LAPTOP-PRICE,neutral
"Not blazing fast, but quick enough.",LAPTOP-OPERATION_PERFORMANCE,positive
One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.,LAPTOP-DESIGN_FEATURES,positive
One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.,SOFTWARE-MISCELLANEOUS,positive
One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.,COMPANY-GENERAL,positive
The desktop was clean once I got it up and running.,LAPTOP-DESIGN_FEATURES,positive
"Battery life is above average, and it charges quickly.",BATTERY-OPERATION_PERFORMANCE,positive
Keyboard is sturdy.,KEYBOARD-QUALITY,positive
"The touch pad takes a little getting used to as the ""click"" buttons are on top instead of the bottom.",MOUSE-DESIGN_FEATURES,neutral
"The touch pad takes a little getting used to as the ""click"" buttons are on top instead of the bottom.",MOUSE-USABILITY,neutral
I will be considering Lenovo for all future laptop purchases.,COMPANY-GENERAL,positive
This lap top is good so far.,LAPTOP-GENERAL,positive
It is quiet runs smoothly.,LAPTOP-QUALITY,positive
It is quiet runs smoothly.,LAPTOP-OPERATION_PERFORMANCE,positive
"I really like the video option on it, I stream movies on Amazon Prime and Netflix and there is no lag.",LAPTOP-DESIGN_FEATURES,positive
"I really like the video option on it, I stream movies on Amazon Prime and Netflix and there is no lag.",LAPTOP-OPERATION_PERFORMANCE,positive
"The only negative would be that it gets pretty warm sitting on my lap for very long, but that is pretty much standard for all lop tops I think.",LAPTOP-QUALITY,neutral
it stopped working 31 days after purchase.,LAPTOP-OPERATION_PERFORMANCE,negative
it stopped working 31 days after purchase.,LAPTOP-QUALITY,negative
it was slow and might be problematic.,LAPTOP-OPERATION_PERFORMANCE,negative
it was slow and might be problematic.,LAPTOP-GENERAL,negative
i would shop around for a better one.,LAPTOP-GENERAL,negative
CRASHED only 2 days from getting it!!!!,LAPTOP-OPERATION_PERFORMANCE,negative
CRASHED only 2 days from getting it!!!!,LAPTOP-QUALITY,negative
Says it is failing hard drive.,HARD_DISC-QUALITY,negative
I should have bought something better.,LAPTOP-GENERAL,negative
"The PC is works well with a good battery and a power cable, and has a web cam.",LAPTOP-OPERATION_PERFORMANCE,positive
"The PC is works well with a good battery and a power cable, and has a web cam.",BATTERY-OPERATION_PERFORMANCE,positive
"The PC is works well with a good battery and a power cable, and has a web cam.",LAPTOP-DESIGN_FEATURES,positive
"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.",LAPTOP-DESIGN_FEATURES,negative
"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.",LAPTOP-USABILITY,negative
"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.",LAPTOP-CONNECTIVITY,negative
"Other than a hate of windows 8, she just loves it.",LAPTOP-GENERAL,positive
"Other than a hate of windows 8, she just loves it.",OS-GENERAL,negative
The plastic materials are rather cheap.,LAPTOP-QUALITY,negative
LOVE IT!,LAPTOP-GENERAL,positive
NEEDS MORE INSTRUCTIONS WITH IT,LAPTOP-MISCELLANEOUS,negative
"I'm very happy with my Acer, it does just for what I need it.",LAPTOP-GENERAL,positive
Even the sound is fantastic,MULTIMEDIA_DEVICES-QUALITY,positive
I love this laptop.,LAPTOP-GENERAL,positive
Even my extremely tech savvy boyfriend was impressed with the features and sleek design.,LAPTOP-DESIGN_FEATURES,positive
"Although I've had it for less than a week, I am very satisfied.",LAPTOP-GENERAL,positive
Functions well.,LAPTOP-OPERATION_PERFORMANCE,positive
Does all that was advertised.,LAPTOP-GENERAL,positive
"If it had a 4,5 star option, that is what I would give.",LAPTOP-GENERAL,positive
"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",LAPTOP-QUALITY,positive
"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",DISPLAY-GENERAL,positive
"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",LAPTOP-CONNECTIVITY,negative
"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",LAPTOP-USABILITY,negative
