domain,review_id,sentence_id,text,aspect,polarity,label
laptop,B00FU83YWS_277_AZH4JFP4U8IVR,B00FU83YWS_277_AZH4JFP4U8IVR:0,It is slow and complicated and very disappointing,LAPTOP#GENERAL,negative,0
laptop,B00KB3MXH4_10_A32154TIUMUEBZ,B00KB3MXH4_10_A32154TIUMUEBZ:0,Great labtop..,LAPTOP#GENERAL,positive,2
laptop,B00KB3MXH4_10_A32154TIUMUEBZ,B00KB3MXH4_10_A32154TIUMUEBZ:1,not as fast as I would have liked it to be but everything else is great!,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00KB3MXH4_10_A32154TIUMUEBZ,B00KB3MXH4_10_A32154TIUMUEBZ:1,not as fast as I would have liked it to be but everything else is great!,LAPTOP#GENERAL,positive,2
laptop,B00KB3MXH4_15_A1HHHK2JW28E4Z,B00KB3MXH4_15_A1HHHK2JW28E4Z:0,I've only had this computer for a few days an I already don't like it.,LAPTOP#GENERAL,negative,0
laptop,B00KB3MXH4_15_A1HHHK2JW28E4Z,B00KB3MXH4_15_A1HHHK2JW28E4Z:1,The battery life is a joke and it's causing other problems.,BATTERY#OPERATION_PERFORMANCE,negative,0
laptop,B00KB3MXH4_15_A1HHHK2JW28E4Z,B00KB3MXH4_15_A1HHHK2JW28E4Z:2,I will be returning it.,LAPTOP#GENERAL,negative,0
laptop,B00KB3MXH4_15_A1HHHK2JW28E4Z,B00KB3MXH4_15_A1HHHK2JW28E4Z:3,If people are writing bad reviews about this laptop then believe what they say.,LAPTOP#GENERAL,negative,0
laptop,B00KB3MXH4_6_A1OJE3DZ64LB6H,B00KB3MXH4_6_A1OJE3DZ64LB6H:0,This is an ok computer.,LAPTOP#GENERAL,neutral,1
laptop,B00KB3MXH4_6_A1OJE3DZ64LB6H,B00KB3MXH4_6_A1OJE3DZ64LB6H:2,The sound is disappointing.,MULTIMEDIA_DEVICES#QUALITY,negative,0
laptop,B00KB3MXH4_6_A1OJE3DZ64LB6H,B00KB3MXH4_6_A1OJE3DZ64LB6H:3,No bass sound at all.,MULTIMEDIA_DEVICES#QUALITY,negative,0
laptop,B00KB3MXH4_6_A1OJE3DZ64LB6H,B00KB3MXH4_6_A1OJE3DZ64LB6H:4,Maybe this one is just a dud.,LAPTOP#QUALITY,negative,0
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:0,the computer is very wonderful.,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:1,was not aware it did not have a disk drive when i bought it or i would not of purchased it.,LAPTOP#DESIGN_FEATURES,negative,0
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:2,it does have a habit of restarting itself when you try to do the log in pw. but over all. im very satisfied.,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:2,it does have a habit of restarting itself when you try to do the log in pw. but over all. im very satisfied.,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:3,its very fast and very light.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:3,its very fast and very light.,LAPTOP#DESIGN_FEATURES,positive,2
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:4,great product.,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:5,i am giviing it four stars instead of five because of no disk drive and the crashing,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:5,i am giviing it four stars instead of five because of no disk drive and the crashing,LAPTOP#DESIGN_FEATURES,negative,0
laptop,B00KMRGF28_112_AG0H7UG6OX2GU,B00KMRGF28_112_AG0H7UG6OX2GU:5,i am giviing it four stars instead of five because of no disk drive and the crashing,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00KMRGF28_149_A3J4TEK6ANKJHC,B00KMRGF28_149_A3J4TEK6ANKJHC:0,I absolutely love my Dell Inspiron!,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_149_A3J4TEK6ANKJHC,B00KMRGF28_149_A3J4TEK6ANKJHC:3,"It powers on/off very quickly, and it loads up automatically.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_149_A3J4TEK6ANKJHC,B00KMRGF28_149_A3J4TEK6ANKJHC:4,"The mouse click is a bit loud, but it really isn't a problem.",MOUSE#QUALITY,neutral,1
laptop,B00KMRGF28_149_A3J4TEK6ANKJHC,B00KMRGF28_149_A3J4TEK6ANKJHC:5,"For $250, I highly recommend!!",LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_149_A3J4TEK6ANKJHC,B00KMRGF28_149_A3J4TEK6ANKJHC:5,"For $250, I highly recommend!!",LAPTOP#PRICE,positive,2
laptop,B00KMRGF28_47_A1K5HRS73WO4T6,B00KMRGF28_47_A1K5HRS73WO4T6:0,very poor quality lap top....,LAPTOP#QUALITY,negative,0
laptop,B00KMRGF28_47_A1K5HRS73WO4T6,B00KMRGF28_47_A1K5HRS73WO4T6:1,I am returning it...,LAPTOP#GENERAL,negative,0
laptop,B00KMRGF28_48_A3914LHGTO220M,B00KMRGF28_48_A3914LHGTO220M:0,Slow,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00KMRGF28_49_A23AEXWHKWJSJ2,B00KMRGF28_49_A23AEXWHKWJSJ2:0,GREAT value laptop!,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_49_A23AEXWHKWJSJ2,B00KMRGF28_49_A23AEXWHKWJSJ2:0,GREAT value laptop!,LAPTOP#PRICE,positive,2
laptop,B00KMRGF28_49_A23AEXWHKWJSJ2,B00KMRGF28_49_A23AEXWHKWJSJ2:1,I can't believe this was just $250,LAPTOP#PRICE,positive,2
laptop,B00KMRGF28_49_A23AEXWHKWJSJ2,B00KMRGF28_49_A23AEXWHKWJSJ2:3,"Speed is great, easy to set up and get going.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_49_A23AEXWHKWJSJ2,B00KMRGF28_49_A23AEXWHKWJSJ2:3,"Speed is great, easy to set up and get going.",LAPTOP#USABILITY,positive,2
laptop,B00KMRGF28_49_A23AEXWHKWJSJ2,B00KMRGF28_49_A23AEXWHKWJSJ2:4,Very pleased so far.,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_53_A1ZMHESX3UZIU7,B00KMRGF28_53_A1ZMHESX3UZIU7:0,It is very difficult to use this computer.,LAPTOP#USABILITY,negative,0
laptop,B00KMRGF28_53_A1ZMHESX3UZIU7,B00KMRGF28_53_A1ZMHESX3UZIU7:1,Too many steps to get anywhere and hard to set up,LAPTOP#USABILITY,negative,0
laptop,B00KMRGF28_54_A3ODG9PLY4Z27Y,B00KMRGF28_54_A3ODG9PLY4Z27Y:0,"This things run smoothly for its price, and the battery life seems to go on forever.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_54_A3ODG9PLY4Z27Y,B00KMRGF28_54_A3ODG9PLY4Z27Y:0,"This things run smoothly for its price, and the battery life seems to go on forever.",LAPTOP#PRICE,neutral,1
laptop,B00KMRGF28_54_A3ODG9PLY4Z27Y,B00KMRGF28_54_A3ODG9PLY4Z27Y:0,"This things run smoothly for its price, and the battery life seems to go on forever.",BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_54_A3ODG9PLY4Z27Y,B00KMRGF28_54_A3ODG9PLY4Z27Y:3,I wasn't disappointed in its performance.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_54_A3ODG9PLY4Z27Y,B00KMRGF28_54_A3ODG9PLY4Z27Y:4,"All in all, it's well worth its price tag.",LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_54_A3ODG9PLY4Z27Y,B00KMRGF28_54_A3ODG9PLY4Z27Y:4,"All in all, it's well worth its price tag.",LAPTOP#PRICE,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:0,Great laptop for the price.,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:0,Great laptop for the price.,LAPTOP#PRICE,neutral,1
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:1,It was nearly impossible to find a laptop that had A) a side keyboard.,KEYBOARD#DESIGN_FEATURES,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:3,B) a DVD/CD player.,LAPTOP#DESIGN_FEATURES,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:5,C) a large hard drive instead of using the Cloud,HARD_DISC#DESIGN_FEATURES,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:6,D) was under $300 with shipping.,LAPTOP#PRICE,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:7,The only con is Windows effin 8.,OS#GENERAL,negative,0
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:8,Still giving it a 5 star rating because it is fast and a nice sized screen.,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:8,Still giving it a 5 star rating because it is fast and a nice sized screen.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:8,Still giving it a 5 star rating because it is fast and a nice sized screen.,DISPLAY#DESIGN_FEATURES,positive,2
laptop,B00KMRGF28_78_AX6U6FG5HD88L,B00KMRGF28_78_AX6U6FG5HD88L:9,Great for web design and general work.,LAPTOP#MISCELLANEOUS,positive,2
laptop,B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:0,Overall good but processing power isn't very good.,LAPTOP#GENERAL,positive,2
laptop,B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:0,Overall good but processing power isn't very good.,CPU#OPERATION_PERFORMANCE,negative,0
laptop,B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:1,"W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there.",OS#GENERAL,positive,2
laptop,B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:1,"W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there.",OS#OPERATION_PERFORMANCE,negative,0
laptop,B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:2,I replaced stock drive with WD Black 7K drive and is still quite slow.,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:3,Battery doesn't last long web browsing (2.5 hours maybe).,BATTERY#OPERATION_PERFORMANCE,negative,0
laptop,B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:0,It has some bloat wear that I wish weren't there.,LAPTOP#DESIGN_FEATURES,negative,0
laptop,B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:0,It has some bloat wear that I wish weren't there.,SOFTWARE#GENERAL,negative,0
laptop,B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:1,It works fine for a PC in this price range.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:1,It works fine for a PC in this price range.,LAPTOP#PRICE,neutral,1
laptop,B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:2,I bought it for my parents (late 60s) and they love it - particularly the keyboard and screen.,LAPTOP#GENERAL,positive,2
laptop,B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:2,I bought it for my parents (late 60s) and they love it - particularly the keyboard and screen.,KEYBOARD#GENERAL,positive,2
laptop,B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:2,I bought it for my parents (late 60s) and they love it - particularly the keyboard and screen.,DISPLAY#GENERAL,positive,2
laptop,B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:0,Terrific value for the money.,LAPTOP#GENERAL,positive,2
laptop,B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:0,Terrific value for the money.,LAPTOP#PRICE,neutral,1
laptop,B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:1,Love the key layout and the built-in mouse pad - all work well and are properly sized.,KEYBOARD#DESIGN_FEATURES,positive,2
laptop,B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:1,Love the key layout and the built-in mouse pad - all work well and are properly sized.,MOUSE#DESIGN_FEATURES,positive,2
laptop,B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:1,Love the key layout and the built-in mouse pad - all work well and are properly sized.,KEYBOARD#OPERATION_PERFORMANCE,positive,2
laptop,B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:1,Love the key layout and the built-in mouse pad - all work well and are properly sized.,MOUSE#OPERATION_PERFORMANCE,positive,2
laptop,B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:3,Highly recommended.,LAPTOP#GENERAL,positive,2
laptop,B00FU83YWS_10_A1RQMWLGV6X4PV,B00FU83YWS_10_A1RQMWLGV6X4PV:0,works good but doesn't seem like it's made sturdy.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00FU83YWS_10_A1RQMWLGV6X4PV,B00FU83YWS_10_A1RQMWLGV6X4PV:0,works good but doesn't seem like it's made sturdy.,LAPTOP#QUALITY,negative,0
laptop,B00FU83YWS_10_A1RQMWLGV6X4PV,B00FU83YWS_10_A1RQMWLGV6X4PV:1,kinda to light and plastic feeling.,LAPTOP#DESIGN_FEATURES,negative,0
laptop,B00FU83YWS_10_A1RQMWLGV6X4PV,B00FU83YWS_10_A1RQMWLGV6X4PV:1,kinda to light and plastic feeling.,LAPTOP#QUALITY,negative,0
laptop,B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:0,Killer computer.,LAPTOP#GENERAL,positive,2
laptop,B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:2,I would highly recommend this computer it is FAST!!!,LAPTOP#GENERAL,positive,2
laptop,B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:2,I would highly recommend this computer it is FAST!!!,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:3,Doesn't have touch screen but I have a tablet so that wasn't so important.,DISPLAY#DESIGN_FEATURES,neutral,1
laptop,B00D7Z84OY_19_A2KZTN24NDPI8P,B00D7Z84OY_19_A2KZTN24NDPI8P:0,Look and feel is good.,LAPTOP#DESIGN_FEATURES,positive,2
laptop,B00D7Z84OY_19_A2KZTN24NDPI8P,B00D7Z84OY_19_A2KZTN24NDPI8P:0,Look and feel is good.,LAPTOP#QUALITY,positive,2
laptop,B00D7Z84OY_19_A2KZTN24NDPI8P,B00D7Z84OY_19_A2KZTN24NDPI8P:1,I am experiencing the system little slower than what I have expected.,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00D7Z84OY_19_A2KZTN24NDPI8P,B00D7Z84OY_19_A2KZTN24NDPI8P:2,"And processor feels pressured even though I run medium scale programs, watching the way exhaust speed increases.",CPU#OPERATION_PERFORMANCE,negative,0
laptop,B00D7Z84OY_1_A2MOLJZACB33ZY,B00D7Z84OY_1_A2MOLJZACB33ZY:0,The hdd has a scratching noise.,HARD_DISC#QUALITY,negative,0
laptop,B00D7Z84OY_1_A2MOLJZACB33ZY,B00D7Z84OY_1_A2MOLJZACB33ZY:1,The system sometimes lags a lot.,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00AH4A950_10_A3H2VORR2TBEXA,B00AH4A950_10_A3H2VORR2TBEXA:0,I don't like it at all...,LAPTOP#GENERAL,negative,0
laptop,B00AH4A950_10_A3H2VORR2TBEXA,B00AH4A950_10_A3H2VORR2TBEXA:1,I can't put a protector to make presentation...,LAPTOP#CONNECTIVITY,negative,0
laptop,B00KMRGF28_186_A8O7SW93D9BW1,B00KMRGF28_186_A8O7SW93D9BW1:0,A good value on a quality product.,LAPTOP#QUALITY,positive,2
laptop,B00KMRGF28_186_A8O7SW93D9BW1,B00KMRGF28_186_A8O7SW93D9BW1:0,A good value on a quality product.,LAPTOP#PRICE,positive,2
laptop,B00KMRGF28_186_A8O7SW93D9BW1,B00KMRGF28_186_A8O7SW93D9BW1:1,"Easy setup, and delivers all the functions we need.",LAPTOP#USABILITY,positive,2
laptop,B00KMRGF28_186_A8O7SW93D9BW1,B00KMRGF28_186_A8O7SW93D9BW1:1,"Easy setup, and delivers all the functions we need.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:0,This laptop is amazing!,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:1,"Despite the fact that there's no optical drive, everything is perfect.",LAPTOP#DESIGN_FEATURES,neutral,1
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:1,"Despite the fact that there's no optical drive, everything is perfect.",LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:2,"The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use.",DISPLAY#QUALITY,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:2,"The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use.",MULTIMEDIA_DEVICES#GENERAL,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:2,"The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use.",MOUSE#USABILITY,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:3,The home page/startup is easy to navigate which is the one thing I was mainly concerned about.,OS#USABILITY,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:4,"Internet is fast and reliable, battery life lasts a long time.",LAPTOP#CONNECTIVITY,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:4,"Internet is fast and reliable, battery life lasts a long time.",BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:5,I love this laptop!,LAPTOP#GENERAL,positive,2
laptop,B00KMRGF28_162_A2A9UX1U9D816V,B00KMRGF28_162_A2A9UX1U9D816V:0,LOOKS LIKE THIS DELL IS A PIECE OF CRAP.,LAPTOP#QUALITY,negative,0
laptop,B00KMRGF28_162_A2A9UX1U9D816V,B00KMRGF28_162_A2A9UX1U9D816V:1,"IT DOES NOT TURN ON - IF I TAKE THE BATTERY OUT IT MIGHT WORK, NOT SURE IF IT'S A BAD BATTERY OR COMPUTER!",LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,B00KMRGF28_162_A2A9UX1U9D816V,B00KMRGF28_162_A2A9UX1U9D816V:1,"IT DOES NOT TURN ON - IF I TAKE THE BATTERY OUT IT MIGHT WORK, NOT SURE IF IT'S A BAD BATTERY OR COMPUTER!",LAPTOP#QUALITY,negative,0
laptop,B00KMRGF28_162_A2A9UX1U9D816V,B00KMRGF28_162_A2A9UX1U9D816V:2,DO NOT RECOMMEND!,LAPTOP#GENERAL,negative,0
laptop,B00AH4A950_2_A2ST2XNUI1FB38,B00AH4A950_2_A2ST2XNUI1FB38:0,Awesome laptop!,LAPTOP#GENERAL,positive,2
laptop,B00AH4A950_2_A2ST2XNUI1FB38,B00AH4A950_2_A2ST2XNUI1FB38:2,"Bootup time is amazing, battery life is decent and it has a great slim form factor.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B00AH4A950_2_A2ST2XNUI1FB38,B00AH4A950_2_A2ST2XNUI1FB38:2,"Bootup time is amazing, battery life is decent and it has a great slim form factor.",BATTERY#OPERATION_PERFORMANCE,neutral,1
laptop,B00AH4A950_2_A2ST2XNUI1FB38,B00AH4A950_2_A2ST2XNUI1FB38:2,"Bootup time is amazing, battery life is decent and it has a great slim form factor.",LAPTOP#DESIGN_FEATURES,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:1,"There is somewhat of a learning curve, but the operating system, and hardware of this Mac are great.",LAPTOP#USABILITY,neutral,1
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:1,"There is somewhat of a learning curve, but the operating system, and hardware of this Mac are great.",OS#GENERAL,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:1,"There is somewhat of a learning curve, but the operating system, and hardware of this Mac are great.",HARDWARE#GENERAL,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:2,More than enough for my use.,LAPTOP#GENERAL,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:3,"The display is vibrant and clear, the keyboard is well designed and pleasant to type on;",DISPLAY#QUALITY,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:3,"The display is vibrant and clear, the keyboard is well designed and pleasant to type on;",KEYBOARD#DESIGN_FEATURES,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:3,"The display is vibrant and clear, the keyboard is well designed and pleasant to type on;",KEYBOARD#USABILITY,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:4,I even installed a windows partition to be able to run Windows software.,LAPTOP#USABILITY,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:5,"Things just work, they are fluid, easy to use and understand, fast and work well.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:5,"Things just work, they are fluid, easy to use and understand, fast and work well.",LAPTOP#USABILITY,positive,2
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:0,"This computer is absolutely perfect for web browsing, watching video, word processing, and that's about it.",LAPTOP#MISCELLANEOUS,positive,2
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:1,"If you want a computer that plays games or any advanced tasks like editing video, this computer is NOT for you.",LAPTOP#MISCELLANEOUS,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:2,"Now when I say don't expect to play games on it, I mean it.",LAPTOP#MISCELLANEOUS,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:3,Pretty much every major game save for Solitare won't even play on it due to the slower processor.,LAPTOP#MISCELLANEOUS,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:3,Pretty much every major game save for Solitare won't even play on it due to the slower processor.,CPU#OPERATION_PERFORMANCE,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:4,"Its also worth noting that there no bluetooth, no mircophone jack, no ethernet, no dvd/cd drive/burner, and no usb 3.0 ports.",LAPTOP#DESIGN_FEATURES,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:5,"It DOES come with two usb 2.0 ports, a hdmi port, and a webcam.",LAPTOP#DESIGN_FEATURES,neutral,1
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:6,"The webcam is nothing special, its there if you need it.",MULTIMEDIA_DEVICES#GENERAL,neutral,1
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:7,Don't expect it to take good pictures or video.,MULTIMEDIA_DEVICES#QUALITY,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:8,The battery is pretty soild.,BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:9,It lasts up to 5-6 hours with normal use.,BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:10,The computer itself runs very quiet and is mostly cool to the touch.,LAPTOP#QUALITY,positive,2
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:11,The only major negative to me is Windows 8.1 (though YMMV) and the Dell crapware installed.,OS#GENERAL,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:11,The only major negative to me is Windows 8.1 (though YMMV) and the Dell crapware installed.,SOFTWARE#GENERAL,negative,0
laptop,B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:11,The only major negative to me is Windows 8.1 (though YMMV) and the Dell crapware installed.,LAPTOP#DESIGN_FEATURES,negative,0
laptop,B00KMRGF28_241_A30T2OLDHWQ1EP,B00KMRGF28_241_A30T2OLDHWQ1EP:0,Not bad for the price.,LAPTOP#GENERAL,neutral,1
laptop,B00KMRGF28_241_A30T2OLDHWQ1EP,B00KMRGF28_241_A30T2OLDHWQ1EP:0,Not bad for the price.,LAPTOP#PRICE,neutral,1
